Customer_ID,Age,Income,Housing_Status,Has_Current_Account,Current_Account_Balance,Has_Savings,Savings_Balance,Has_Mortgage,Has_Personal_Loan,Personal_Loan_Balance,Has_Credit_Card,Credit_Card_Balance
62,38,21523.204421223054,Rent,1,1136.5717916555386,0,0.0,0,0,0.0,0,0.0
63,30,5415.649759631035,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
64,71,113435.24364003362,Own,1,3453.0002981884254,1,82556.13318508214,1,1,7686.939206933923,1,1.576537399962595
65,57,46608.18300633931,Mortgage,1,1344.5064914726634,1,3025.2024335454416,1,0,0.0,1,3853.744142755377
66,57,27363.445288466035,Mortgage,1,2144.017121603997,1,8591.60515908533,1,0,0.0,1,13.440440520453654
67,68,22804.301104415397,Mortgage,1,1379.530958442805,1,1354.035258730482,0,0,0.0,1,0.0
68,35,27483.393641972627,Rent,1,663.2243447434505,1,3287.8797593853105,0,0,0.0,0,0.0
69,71,40726.395682593255,Own,1,1125.4851712150273,1,1803.11661882669,0,0,0.0,1,0.0
70,65,35301.10356626955,Own,1,2021.6564977809007,1,49378.10449289869,0,0,0.0,1,0.0
71,28,525.5206015037594,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
72,69,30463.31506841478,Own,1,2823.81101503221,1,35746.25219218275,0,0,0.0,1,0.0
73,78,45945.60561335267,Own,1,6655.927475278917,1,48488.85962780884,1,1,7429.932232915144,1,9.297462765495379
74,42,7093.536381837297,Rent,1,0.0,0,0.0,0,0,0.0,0,0.0
75,69,30045.398454566377,Mortgage,1,2597.9325453914857,1,3069.583739907286,0,0,0.0,1,0.0
76,47,13983.763763896583,Mortgage,1,1361.3428419452882,1,4970.96508292123,0,0,0.0,1,7.148556152607718
77,73,26225.58340077465,Mortgage,1,1855.7710711849472,1,4109.463743032928,1,0,0.0,1,17.42119657531553
78,65,36151.21422629656,Mortgage,1,685.9414730156453,1,2765.678672904528,1,0,0.0,1,1.341601842071116
79,75,51854.060142359725,Own,1,1751.801942134215,1,38002.89283272357,0,0,0.0,1,0.0
80,42,25789.197862379722,Rent,1,939.0655034787089,1,2119.241030672647,0,0,0.0,0,0.0
81,62,40678.57581620294,Mortgage,1,2241.8362637551036,1,8594.403446686221,1,0,0.0,1,0.44434676176984733
82,63,30459.231807070828,Mortgage,1,1107.5801660199395,1,9423.350095647653,0,0,0.0,1,5.516455301524275
83,73,120510.06411751486,Own,1,2489.3947818555907,1,76587.81344941215,0,0,0.0,1,0.0
84,77,181747.5524219959,Own,1,7619.253082144974,1,93727.86741280364,1,1,32614.050186591223,1,10490.890864944433
85,56,67913.45203952758,Mortgage,1,1689.1534905370725,1,3220.903642818767,1,0,0.0,1,2.891350416913091
86,86,96057.77165888344,Own,1,35484.87757811913,1,96758.46639356414,1,1,11586.031015500408,1,23.827583517008822
87,70,80937.69729682233,Own,1,2282.2533246432467,1,4198.231568472096,0,0,0.0,1,4593.551344787116
88,59,33168.47014645111,Mortgage,1,1605.7522623642017,1,4167.064251647009,0,0,0.0,1,5969.686009217914
89,35,40635.01816125754,Rent,1,1748.9993775774417,1,1278.597825859115,0,0,0.0,0,0.0
90,67,69176.01246085114,Mortgage,1,1790.2877214420462,1,94695.41935159564,1,0,0.0,1,0.0
91,46,11841.000429370568,Rent,1,816.5478315781244,0,0.0,0,0,0.0,0,0.0
92,69,12029.799328505746,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
93,41,16931.63090405547,Rent,1,0.0,1,1958.2501932150096,0,0,0.0,0,0.0
94,28,525.5206015037594,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
95,61,64486.61605427117,Mortgage,1,4344.937387787544,1,9754.0518751038,1,0,0.0,1,2.689853891934693
96,45,22542.619868319467,Rent,1,1233.1905076063513,1,3409.163010268682,0,0,0.0,0,0.0
97,69,23903.13277807075,Rent,1,710.4633783157395,1,2077.0765916457067,0,0,0.0,0,0.0
98,41,33664.41647435287,Mortgage,1,853.4849392076457,1,3225.7426747821437,0,0,0.0,1,7.031024293592319
99,36,21475.0885454569,Rent,1,948.8217947759916,1,2656.7068754439447,0,0,0.0,1,0.0
100,72,93842.13676297352,Own,1,6399.043323820583,1,91343.91956127223,1,1,8993.472867667044,1,10.727139182154222
101,62,29474.383626744457,Mortgage,1,1982.1109958473262,1,9383.698233742281,1,0,0.0,1,0.0
102,48,52409.899494916404,Rent,1,898.5531182685899,1,1864.9663928046934,0,0,0.0,1,16.408831599803584
103,28,17510.24851906956,Rent,1,158.68874080338367,1,1465.3704711864061,0,0,0.0,0,0.0
104,69,74645.28749304629,Own,1,2539.581620735694,1,37254.96203526962,0,0,0.0,1,0.0
105,42,22685.519105403873,Rent,1,233.03273475163894,1,1122.9896003387635,0,0,0.0,0,0.0
106,68,79905.13871138346,Mortgage,1,1449.4211206616699,1,7902.628856868756,1,0,0.0,1,0.0
107,30,5708.044225242747,Rent,1,220.94968435891246,1,543.7071857662693,0,0,0.0,0,0.0
108,62,33840.43133942813,Mortgage,1,2395.4061025922847,1,3064.275391004022,1,0,0.0,1,4180.947653339424
109,55,59934.24432694347,Mortgage,1,2197.578475698747,1,2713.368365826351,1,0,0.0,1,0.0
110,57,15350.68959782962,Mortgage,1,616.098406177601,0,0.0,1,0,0.0,1,0.0
111,28,3015.2636719465336,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
112,40,24231.424214061895,Rent,1,2054.5174517450223,1,3607.15920972777,0,0,0.0,1,15.353192552249673
113,49,40033.07693058342,Own,1,1860.4341576341947,1,3743.3073826166265,0,0,0.0,1,2.9581971936427394
114,32,19586.398725012503,Rent,1,340.1368678999512,1,74.15756473883744,0,0,0.0,0,0.0
115,58,65953.31971339285,Mortgage,1,1361.7101978274966,1,8966.806834861278,1,0,0.0,1,4.23563763762287
116,38,22295.52396489662,Rent,1,470.01311057456866,0,0.0,0,0,0.0,0,0.0
117,39,67249.76856279952,Mortgage,1,632.5131548970589,1,3560.6509402327147,0,0,0.0,1,0.0
118,91,164110.231057402,Own,1,4845.205692333456,1,93362.92787304435,0,1,4162.997016910213,1,18.955870188613712
119,56,16147.418784617232,Mortgage,1,957.4447940231826,0,0.0,1,0,0.0,1,0.0
120,33,63473.689424723765,Rent,1,2091.8296059513946,1,1834.1843334088026,0,0,0.0,0,0.0
121,34,2835.7386965757178,Rent,1,794.6810657527675,0,0.0,0,0,0.0,0,0.0
122,40,63796.178368594665,Own,1,2319.7848229408905,0,0.0,0,0,0.0,1,5858.732520169064
123,60,64344.38354883082,Rent,1,1400.0361987382066,1,2942.5898684578897,0,0,0.0,1,0.0
124,35,8623.356421118926,Rent,1,265.5990727883225,1,2663.318192747337,0,0,0.0,0,0.0
125,71,178687.402168473,Own,1,11705.550693048477,1,91232.23012738119,1,1,10495.300884759483,1,19.614717434827018
126,60,60207.94176533652,Mortgage,1,3764.950482305386,0,0.0,1,0,0.0,1,4.3683552215837205
127,38,13294.173339077232,Rent,1,0.0,1,259.61013546360596,0,0,0.0,0,0.0
128,75,141936.98665632118,Own,1,6098.813060770801,1,38544.94301080828,0,0,0.0,1,0.0
129,73,85138.13015262866,Own,1,7683.264539923461,1,44471.46157431393,0,0,0.0,1,0.0
130,74,104604.03840645093,Own,1,1782.3315527651164,1,8332.146049366747,0,0,0.0,1,0.0
131,30,26338.933298662138,Rent,1,530.3288318400857,1,2021.4948296985447,0,0,0.0,0,0.0
132,69,25638.816051235306,Own,1,1934.008875210546,1,36806.27320674007,0,0,0.0,1,22.23263659068931
133,53,22838.05067603152,Mortgage,1,1464.7157264371958,1,3329.4258506535143,1,0,0.0,1,10.70545809108535
134,45,31177.4728643091,Rent,1,1377.9737529532918,1,35859.04904187386,0,0,0.0,1,0.0
135,42,56377.05831530615,Mortgage,1,840.0396473460884,1,3181.37415208768,0,0,0.0,0,0.0
136,65,59688.186516670205,Mortgage,1,3547.104912656651,1,8754.533647208038,1,0,0.0,1,0.0
137,73,109055.97371063173,Own,1,3595.8162852539276,1,82685.19846214826,0,1,7529.835012374532,1,8608.184356606478
138,70,29956.810217702285,Rent,1,2846.20101232204,1,2704.75093243247,0,0,0.0,1,0.0
139,44,29889.11838307289,Rent,1,546.868245123083,1,2433.2000859913687,0,0,0.0,0,0.0
140,34,27503.36128800282,Rent,1,1617.7041489835492,0,0.0,0,0,0.0,0,0.0
141,30,36130.315374594946,Rent,1,1141.1439593071123,1,2129.257321827369,0,0,0.0,0,0.0
142,75,11248.570333542337,Mortgage,1,355.98843185713554,1,2911.6360112874136,0,0,0.0,1,1.8175321539720963
143,81,111102.99545990497,Own,1,5686.312317969675,1,96758.46639356414,1,1,15088.796846653222,1,12264.6931070174
144,89,190756.42921215904,Own,1,6753.8188368853325,1,95786.22012100933,1,1,19290.511931395053,1,9.319375145565678
145,54,43411.489065276044,Mortgage,1,2118.9266154327156,0,0.0,1,0,0.0,1,1.5201309186447816
146,47,32935.97830423969,Mortgage,1,1190.2819902859942,1,3383.4133013169912,0,0,0.0,1,10.144669371468561
147,38,28626.314087083818,Own,1,1645.920782540867,1,35576.335563314955,0,0,0.0,1,0.0
148,54,1089.131535178538,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
149,52,11283.88415172277,Mortgage,1,1289.1898605647284,0,0.0,0,0,0.0,1,10.874967897854434
150,81,46072.524600428434,Own,1,2554.8540733816653,1,9050.923046882252,0,0,0.0,1,13.036830199200843
151,57,36598.21581026978,Mortgage,1,1586.8540049006929,1,9068.49681206313,1,0,0.0,1,6.076412482112123
152,49,49817.83124814741,Mortgage,1,1593.3922244463813,1,2947.301707529269,1,0,0.0,1,13.639362077945382
153,72,80765.88546810445,Own,1,5453.813470981721,1,46866.203825074495,1,1,11399.043708442967,1,2.2226524870226485
154,67,57437.43870996413,Own,1,4072.951095261969,1,9455.287688391487,1,0,0.0,1,0.0
155,74,67412.72117806616,Own,1,2297.457446644771,1,9367.222686637171,0,0,0.0,1,4677.754807406618
156,66,34368.56033282247,Mortgage,1,1378.2638131916995,1,10280.862805963674,1,0,0.0,1,2793.0879438721613
157,89,233915.3283975775,Own,1,9329.26762752898,1,94879.14375260794,1,1,9733.627140438883,1,4.177368829280576
158,67,45965.04698153005,Mortgage,1,1921.714395456204,1,33996.68835165854,0,0,0.0,1,14.580912568977004
159,56,32818.41422735741,Mortgage,1,1661.1666286811865,1,3957.569741176266,0,0,0.0,1,2615.2424583639504
160,28,26235.2669612724,Rent,1,576.5866694491377,1,927.6950772320424,0,0,0.0,0,0.0
161,63,37388.881072213335,Mortgage,1,1262.5739415326852,1,81425.87852958635,1,0,0.0,1,0.0
162,46,36841.47869718813,Mortgage,1,1074.622088394711,1,5842.338662444416,0,0,0.0,1,2772.2988096332588
163,54,69527.97515765832,Mortgage,1,1272.1599675205564,1,2919.265837399503,0,0,0.0,1,9.833702810926033
164,31,31583.44404038959,Rent,1,1250.7659207954762,1,1110.4840467000959,0,0,0.0,0,0.0
165,80,201990.5906974191,Own,1,8793.272471465483,1,83061.49687761825,1,1,4503.465793068639,1,9182.3347587218
166,31,30544.835572623688,Rent,1,1814.0023988415655,1,2527.1820217908057,0,0,0.0,1,2.3194668339854045
167,28,5422.274657473534,Rent,1,115.31126485820596,1,381.5709207181608,0,0,0.0,0,0.0
168,58,118470.86501560238,Mortgage,1,1810.8200518251815,1,93734.15159164429,1,1,9.768194919905735,1,7.057088861926338
169,31,36308.6396276941,Rent,1,949.8644955686386,1,2514.1690761165987,0,0,0.0,0,0.0
170,43,12457.779405737823,Rent,1,349.34948605711895,1,2679.5317916614986,0,0,0.0,0,0.0
171,36,28913.024189249052,Rent,1,484.72137178570335,1,1710.3380031999914,0,0,0.0,0,0.0
172,56,45374.06310229282,Mortgage,1,2946.518402281513,1,9773.990561334715,1,1,11.438945818307817,1,23.757620095953662
173,32,7624.726242569037,Rent,1,655.3053892468253,1,1548.1390613941849,0,0,0.0,0,0.0
174,61,48955.7137207653,Mortgage,1,1657.1240320343984,1,4256.099092107728,0,0,0.0,1,2624.1033125163394
175,72,118168.33213711758,Own,1,6637.467792537232,1,96758.46639356414,1,1,10851.88826929221,1,8.075977989530497
176,28,525.5206015037594,Rent,1,540.7514513138633,0,0.0,0,0,0.0,0,0.0
177,59,66492.51455584944,Mortgage,1,1066.799176475543,1,10469.670966172665,1,0,0.0,1,14.936157456403187
178,74,61272.75975465499,Own,1,1218.4729966599107,1,42328.88137448522,0,0,0.0,1,0.0
179,32,8445.245508357377,Mortgage,1,533.2363221206078,1,1427.6661938570446,0,0,0.0,0,0.0
180,46,36010.91210303061,Mortgage,1,680.8628068471922,1,10025.597373878754,0,0,0.0,1,0.0
181,38,18406.15463476188,Rent,1,2138.6936929141266,1,2590.1181315896893,0,0,0.0,0,0.0
182,70,225726.64698036236,Own,1,6489.040129170561,1,95528.99208460232,1,1,21371.518174354,1,10635.777574917358
183,28,9536.014496644875,Rent,1,0.0,0,0.0,0,0,0.0,0,0.0
184,52,49702.8860440796,Mortgage,1,2726.790045192163,1,4743.964489582826,0,0,0.0,1,0.0
185,28,21683.21794584341,Rent,1,329.5852545136811,1,2256.4754722020266,0,0,0.0,0,0.0
186,58,35124.23784854886,Mortgage,1,1375.7049076794458,1,9549.49002916723,1,0,0.0,1,2686.7102480298972
187,46,30397.732428919713,Mortgage,1,796.8362688549705,1,3400.0088927668817,0,0,0.0,1,0.0
188,30,8746.195778659967,Rent,0,0.0,1,1438.8292324986505,0,0,0.0,0,0.0
189,45,34560.29347810893,Own,1,1953.8198733852614,0,0.0,0,0,0.0,1,0.0
190,30,18669.23307085283,Rent,1,851.1900314870718,1,508.9148255348332,0,0,0.0,0,0.0
191,26,11901.952044706562,Rent,1,485.9592996194508,1,2480.5424667908146,0,0,0.0,0,0.0
192,54,18691.982928231857,Rent,1,738.347562399518,1,3931.5410907629494,0,0,0.0,1,0.0
193,65,29912.551616540477,Mortgage,1,1739.1528563496947,1,8663.686957902533,1,0,0.0,1,12.718874906061071
194,36,525.5206015037594,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
195,80,141629.52117557815,Own,1,6059.0132333504025,1,45332.220864113675,1,1,4189.132163458908,1,0.0
196,90,38525.52761607139,Own,1,7245.098136407664,1,9173.21735210681,1,0,0.0,1,15.717498762026153
197,26,4468.756270140426,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
198,63,49386.88806705241,Mortgage,1,1137.6730317846916,0,0.0,1,0,0.0,1,21.761225550732348
199,74,37001.55115582965,Mortgage,1,1330.2855110457413,1,2764.325811414082,1,0,0.0,1,8.409711497947299
200,47,17947.331823545173,Rent,1,1270.7717684279262,1,2051.021267397642,0,0,0.0,0,0.0
201,71,71897.23265303318,Own,1,5387.299588391978,0,0.0,1,0,0.0,1,0.0
202,47,45670.26095225277,Mortgage,1,1950.2831017665094,1,9407.774820570572,1,0,0.0,1,10.166667859132463
203,44,525.5206015037594,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
204,78,96972.22583212893,Own,1,4536.282187258235,1,87620.2971729457,1,0,0.0,1,25.05789682444594
205,61,54103.498544575305,Mortgage,1,1808.8494999406153,1,3145.3662398291053,0,0,0.0,1,2389.04943110794
206,88,231586.6452359407,Own,1,34368.15085320165,1,96758.46639356414,1,1,4597.3153265755645,1,0.0
207,34,17791.031374721864,Rent,1,559.1276906277608,1,1951.0396874875564,0,0,0.0,0,0.0
208,35,37203.65115951973,Rent,1,1084.7992795882483,1,2661.265126569094,0,0,0.0,1,4302.769246796243
209,60,73852.84857249304,Mortgage,1,1138.4067854704995,1,3458.3403991502564,1,0,0.0,1,16.15136288616698
210,40,52347.63654671594,Rent,1,1071.5966339348079,1,1965.111700224525,0,0,0.0,0,0.0
211,29,525.5206015037594,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
212,30,1190.137998322085,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
213,36,525.5206015037594,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
214,80,110394.5916385833,Own,1,7527.611626657002,1,47979.625086827895,0,1,6755.52612983166,1,6430.18491048196
215,32,10321.694976373676,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
216,77,120320.7206928085,Own,1,8756.602331664719,1,41168.3978082799,1,1,6120.143290062766,1,0.0
217,34,14420.522117074954,Rent,0,0.0,1,1976.1831953918922,0,0,0.0,0,0.0
218,75,38190.353586299236,Own,1,4704.741823372426,1,47248.35416021705,0,0,0.0,1,16.71311581058193
219,33,3015.301999721569,Rent,1,563.0191104194938,0,0.0,0,0,0.0,0,0.0
220,51,27676.17240344757,Mortgage,1,1517.5675319001446,1,3961.361432102716,0,0,0.0,1,2913.3464207589273
221,28,525.5206015037594,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
222,43,21869.781004086082,Mortgage,1,1246.491361009364,1,3225.5555182129356,0,0,0.0,0,0.0
223,46,20906.29391090056,Rent,1,1563.6011802252922,1,2182.923095700506,0,0,0.0,0,0.0
224,38,15285.312140743785,Rent,1,164.48457175267663,1,617.6399166087324,0,0,0.0,0,0.0
225,61,50970.445930492744,Mortgage,1,1465.3265970564698,1,2514.901837770244,1,0,0.0,1,16.817507250312765
226,42,8180.645067608906,Rent,1,1552.4903742386014,1,1337.9056733425964,0,0,0.0,0,0.0
227,46,38559.485392375114,Mortgage,1,2677.9971843078783,1,2835.3343933042197,0,0,0.0,1,0.0
228,68,45121.55826293149,Own,1,239.1963091710478,1,4105.1810010148565,0,0,0.0,1,11.877302339962487
229,28,20291.39996419641,Rent,1,331.3879776866164,1,1805.4708139468155,0,0,0.0,0,0.0
230,74,32939.23372356549,Own,1,732.9316207389054,1,96139.5568366506,0,1,2.3047523695413568,1,26.35529595731007
231,62,51697.19138231815,Mortgage,1,1966.1215952585048,0,0.0,0,0,0.0,1,23.559049977593975
232,51,62505.02547326954,Mortgage,1,2148.6235272955037,1,3420.274592349859,1,0,0.0,1,0.0
233,43,47038.16487771213,Mortgage,1,2560.2434517210836,1,4454.802163994795,0,0,0.0,1,4.671593625600198
234,34,13097.240906350988,Own,1,395.66285162987623,0,0.0,0,0,0.0,0,0.0
235,58,37405.71135937247,Mortgage,1,1490.2514381890576,1,2552.429672899101,1,0,0.0,1,2825.448496465309
236,40,36575.84748254262,Mortgage,1,1389.501311710349,1,3772.5689213448395,0,0,0.0,1,0.0
237,65,72120.33699156236,Mortgage,1,2465.3252708349905,1,9013.63395650101,1,0,0.0,1,13.815094660229061
238,75,262179.3190194728,Own,1,2607.650694424281,1,90712.76526793261,0,1,7814.958358585927,1,0.0
239,71,51145.77718873397,Own,1,2910.908631458361,1,9190.83907068188,0,0,0.0,1,2.316381729069178
240,29,39061.53543421569,Rent,1,1964.8167241196286,1,1930.661636482535,0,0,0.0,1,0.0
241,42,2013.6892234052793,Mortgage,0,0.0,0,0.0,0,0,0.0,1,3.1629555443544715
242,91,208462.7346949219,Own,1,10678.345590054025,1,96758.46639356414,1,1,28185.746970039898,1,18755.024776180268
243,89,226176.9716863504,Own,1,8739.132200466125,1,96758.46639356414,1,1,11073.33335448016,1,13.07806372152458
244,30,12062.981545727293,Rent,1,0.0,1,0.0,0,0,0.0,0,0.0
245,37,38528.78785653258,Rent,1,742.6841143415095,0,0.0,0,0,0.0,0,0.0
246,49,37206.33005983357,Mortgage,1,911.0805881520968,1,3514.0026022094517,0,0,0.0,1,0.0
247,35,13228.365420427079,Rent,1,211.11842735544076,0,0.0,0,0,0.0,0,0.0
248,30,14250.148478717729,Rent,1,616.8607557676507,1,1290.7064420271663,0,0,0.0,0,0.0
249,66,38183.191345045656,Mortgage,1,2761.9092891084993,1,38632.78497582076,0,0,0.0,1,9.952040677067618
250,45,23190.969052365843,Mortgage,1,1389.5414988133693,1,1636.743901589875,0,0,0.0,0,0.0
251,54,68403.48571252363,Mortgage,1,2013.2715191627294,1,9123.926225755811,1,0,0.0,1,0.0
252,75,133986.84887312978,Own,1,5256.966410317219,1,36598.61266111819,0,0,0.0,1,6344.23452422076
253,37,38948.28340209312,Rent,1,1311.6291232701321,1,435.37802050585515,0,0,0.0,0,0.0
254,91,795925.3270278316,Own,1,10865.981407019124,1,96509.93027361855,1,1,19462.434008694174,1,25.37810493253468
255,28,525.5206015037594,Rent,0,0.0,0,0.0,0,0,0.0,0,0.0
256,46,71806.27756942144,Mortgage,1,1447.9288092895413,1,4954.86538740312,0,0,0.0,1,0.0
257,55,27789.93462826541,Mortgage,1,1219.0493172283932,1,4701.564283789689,0,0,0.0,1,2417.0967863469923
258,57,41532.60995637821,Mortgage,1,592.0444251868778,1,4050.6388863371803,1,0,0.0,1,0.0
259,49,40341.67057014929,Mortgage,1,1464.7907881869623,1,4376.106275473769,0,0,0.0,1,2425.041357734649
260,28,14326.195139817137,Rent,1,523.5748701620805,0,0.0,0,0,0.0,0,0.0
261,38,5341.6004982624545,Rent,1,677.9264148378229,1,1467.8139450483297,0,0,0.0,0,0.0
262,53,69144.62000397914,Mortgage,1,1855.7516929338487,1,9052.799235283926,1,0,0.0,1,6760.281568081359
263,30,10137.02072249923,Rent,0,0.0,1,1154.3849998624435,0,0,0.0,0,0.0
264,28,19811.934306960873,Rent,1,273.223750763619,1,1261.432027662742,0,0,0.0,0,0.0
